YEAR,MO,DY,T2M,T2MDEW,T2M_MIN,T2M_MAX,QV2M,PRECTOTCORR,PS,WS50M_MAX,WS50M_MIN,WS10M
1989,5,15,36.69,-2.76,27.26,46.19,3.17,0,95.42,10.62,0.8,4.55
1989,5,16,37.24,0.32,28.31,46.45,4.03,0,95.54,8.99,2.49,3.46
1989,5,17,36.55,1.37,28.58,45.22,4.39,0,95.7,9.51,6.85,5.62
1989,5,18,35.9,3.26,27.88,44.1,5.07,0,95.69,8.69,5.67,4.8
1989,5,19,36.7,1.58,27.33,45.74,4.46,0,95.61,9.72,4.83,4.71
1989,5,20,36.3,-1.76,27.67,45.1,3.48,0,95.5,7.83,2.86,4.04
1989,5,21,36.34,1.09,26.91,44.89,4.46,0,95.36,7.41,2.7,4.33
1989,5,22,36.92,3.19,28.3,45.81,5.07,0,95.19,8.7,5.47,4.85
1989,5,23,36.17,-3.13,27.15,45.24,3.11,0,95.16,9.2,3.4,4.66
1989,5,24,34.39,-9.76,25.21,43.21,1.83,0,95.33,8.74,4.51,4.41
1989,5,25,33.7,-7.2,24.83,42.46,2.2,0,95.42,10,3.55,4.36
1989,5,26,33.19,-6.02,24.25,41.8,2.44,0,95.48,8.95,4.1,4.34
1989,5,27,35.26,-6.41,27.12,43.87,2.32,0,95.33,7.91,0.04,3.19
1989,5,28,34.73,1.22,26.6,43.36,4.46,0,95.35,13.73,4.19,8.25
1989,5,29,34.76,7.15,27.28,42.69,6.71,0,95.56,13.98,7.66,7.59
1989,5,30,34.27,11.73,27.68,41.54,9.03,0,95.75,12.49,5.2,6.26
1989,5,31,34.58,12.42,28.25,41.37,9.4,0,95.93,9.84,4.23,5.58
1989,6,1,35.11,10.51,27.74,42.07,8.3,0,95.93,7.98,4.98,4.43
1989,6,2,35.69,10.98,28.82,42.41,8.61,0.02,95.74,11.05,8.13,7.05
1989,6,3,35.58,10.75,28.98,42.93,8.48,0,95.6,12.6,8.26,7.25
1989,6,4,35.94,12.35,29.76,43.15,9.52,0,95.5,10.59,5.34,5.37
1989,6,5,35.74,13.4,29.35,42.14,10.13,0.01,95.41,10.22,3.72,4.79
1989,6,6,35.64,12.83,29.26,42.3,9.77,0,95.45,10.09,5.71,5.06
1989,6,7,36.09,13.12,28.88,42.71,9.89,0.29,95.5,5.62,3.89,3.41
1989,6,8,36.65,14.3,29.58,42.93,10.68,0.87,95.52,6.67,4.37,3.9
1989,6,9,36.66,14.32,32.02,41.85,10.74,0.06,95.37,5.7,0.9,2.16
1989,6,10,30.51,19.06,27.85,33.2,14.53,8.43,95.47,6.02,1.47,3.01
1989,6,11,32.23,16.81,26.57,37.37,12.63,1.16,95.42,7.16,0.66,3.12
1989,6,12,34.3,14.76,26.67,41.88,11.17,0,95.39,6.92,3.45,3.58
1989,6,13,35.58,16.97,28.67,42.8,12.82,0,95.25,12.02,5.89,6.16
1989,6,14,35.41,17.02,29.86,41.41,12.88,0,95.19,14.05,7.92,7.73
1989,6,15,34.61,17.86,29.2,39.71,13.55,0.06,95.3,9.71,3.85,4.78
1989,6,16,33.95,18.5,29.64,38.58,14.04,0.17,95.37,8.48,1.99,4.1
1989,6,17,32.46,18.31,27.28,37.58,13.92,6.07,95.41,5.8,1.84,3.23
1989,6,18,30.29,17.83,26.94,33.48,13.43,0.14,95.67,8.86,0.24,3.11
1989,6,19,32.61,16.92,25.93,38.78,12.7,0.78,95.66,7.04,3.41,3.56
1989,6,20,33.48,15.87,28.31,38.58,11.84,1.75,95.6,7.62,2.61,3.64
1989,6,21,33.61,12.49,27.97,40.15,9.64,0.79,95.6,6.5,5.38,4.22
1989,6,22,34.4,11.83,27.53,41.21,9.09,0.12,95.56,7.1,4.64,3.88
1989,6,23,35.47,9.74,27.77,42.94,8,0,95.41,7.73,3.01,4.13
1989,6,24,35.9,13.28,28.29,42.84,10.07,0.03,95.35,9.09,2.76,4.67
1989,6,25,35.98,13.73,29.81,42.65,10.38,3.83,95.4,11.99,6.2,6.27
1989,6,26,34.22,16.55,28.48,41.15,12.39,1.51,95.42,12.48,4.6,6.19
1989,6,27,34.76,15.44,27.69,41.35,11.54,0.32,95.43,8.26,4.6,4.41
1989,6,28,36.12,12.26,29.23,42.9,9.4,0.01,95.29,7.66,2.6,4.2
1989,6,29,36.33,14.47,28.91,43.27,11.05,0.03,95.2,3.45,0.49,1.8
1989,6,30,37.34,13.02,29.51,44.37,9.95,0.13,95.03,4.76,1.76,2.49
1989,7,1,36.34,17.24,30.44,42.39,13.06,2.1,95.08,11,2.59,5.41
1989,7,2,33.9,18.99,28.39,39.4,14.53,0.7,95.32,9.1,2.02,4.33
1989,7,3,32.33,20.22,28.71,36.37,15.56,4.26,95.53,8.14,2.2,3.47
1989,7,4,32.33,20.15,28.16,37.48,15.56,0.38,95.57,6.26,1.89,3.06
1989,7,5,32.69,19.46,28.07,37.58,14.83,2.37,95.66,6.47,3.87,3.61
1989,7,6,34.15,18.66,27.92,40.4,14.16,0.35,95.71,7.43,4.28,4.15
1989,7,7,34.69,15.37,28.33,41.21,11.47,2.25,95.56,7.34,3.53,3.33
1989,7,8,34.46,16.83,27.4,40.94,12.7,2.68,95.6,5.83,2.33,2.83
1989,7,9,35.19,17.64,28.86,41.54,13.31,0.5,95.63,8.78,2.87,4.18
1989,7,10,35,18.19,28.98,41.13,13.73,1.46,95.62,9.59,3.81,5.3
1989,7,11,35.05,18.76,29.26,40.8,14.22,0.41,95.45,11.11,5.99,6.23
1989,7,12,32.89,19.14,27.38,38.42,14.59,4.98,95.34,10.12,5.44,5.31
1989,7,13,33.26,19.3,28.12,38.63,14.71,0.08,95.34,8.55,3.14,3.76
1989,7,14,33.35,19.37,29.29,38.27,14.83,0.95,95.44,8.16,1.27,3.68
1989,7,15,33,20.68,28.76,37.8,16.05,0.62,95.59,8.2,1.73,3.53
1989,7,16,31.89,21.81,28.44,35.76,17.21,9.23,95.65,5.41,0.3,2.11
1989,7,17,32.73,20.76,27.13,38.69,16.17,0.03,95.49,5.66,1.62,2.52
1989,7,18,34.29,18.67,28.13,40.8,14.28,1.84,95.24,5.26,1.05,1.85
1989,7,19,35.52,19.05,28.94,42.05,14.59,0.75,95.15,7.1,2.82,3.01
1989,7,20,35.76,19.01,30.65,40.8,14.53,0,95.18,10.75,5.15,5.66
1989,7,21,32.86,21.66,27.7,37.58,17.15,18.44,95.31,9.29,5.05,5.07
1989,7,22,28.48,23.43,26.84,30.62,19.04,9.01,95.34,8.44,4.04,4.4
1989,7,23,30.87,21.76,26.03,35.59,17.21,3.36,95.22,9.3,4.86,5.28
1989,7,24,32.21,20.99,26.48,38.15,16.42,0.17,95.08,13.98,7.1,8.52
1989,7,25,31,22.44,27.11,36.23,17.94,3.75,94.97,14.74,7.76,9.15
1989,7,26,31.07,22.34,25.23,37.62,17.82,1.34,95.14,10.3,5.93,5.85
1989,7,27,31.51,21.44,26.88,36.48,16.91,0,95.28,8.03,4.99,5
1989,7,28,30.19,19.39,26.42,34.43,14.83,0.06,95.44,9.16,7.02,5.82
1989,7,29,26.92,19.87,24.43,29.45,15.26,0.59,95.47,10.07,6.39,6.24
1989,7,30,28.9,20.53,24.05,34,15.87,0.28,95.4,10.77,7.23,6.55
1989,7,31,29.41,20.06,24.15,34.36,15.44,0.29,95.39,10.98,7.21,6.66
1989,8,1,30.72,19.44,24.75,37.05,14.89,0.03,95.35,10.56,6.76,6.31
1989,8,2,31.35,19.05,25.56,37.25,14.53,0,95.65,9.07,2.03,3.8
1989,8,3,31.8,18,26.2,38.31,13.55,0,95.72,8.55,4.34,4.5
1989,8,4,32.25,17.25,25.91,38.84,12.94,0,95.46,8.61,3.12,4.16
1989,8,5,33.3,16.83,27.05,39.36,12.57,0,95.41,7.47,2.6,3.3
1989,8,6,33.96,18.67,28.54,39.28,14.22,2.23,95.44,5.22,3.52,2.6
1989,8,7,34.4,18.64,27.9,40.87,14.22,0.26,95.44,5.7,0.76,2.78
1989,8,8,35.07,16.9,28.73,41.05,12.76,0.01,95.42,3.58,0.88,1.98
1989,8,9,35,15.91,29.19,41.52,11.9,0.08,95.44,6.45,3.06,3.54
1989,8,10,34.55,16.14,28.1,40.8,12.08,0.11,95.48,6.12,1.67,3.27
1989,8,11,33.85,18.15,29.12,39.76,13.92,5.68,95.5,8.55,1.05,3.98
1989,8,12,32.06,20.35,27.59,37.87,15.87,7.61,95.44,7.69,2.21,3.23
1989,8,13,31.14,21.33,26.99,35.86,16.78,4.19,95.54,4.36,0.88,1.63
1989,8,14,30.8,21.12,26.9,36.06,16.54,1.73,95.53,4.72,0.62,2.14
1989,8,15,29.94,22.61,25.99,34.95,18.13,9.19,95.38,4.48,0.59,2.38
1989,8,16,29.4,23.63,26.03,34.01,19.29,13.29,95.4,6.46,0.82,2.82
1989,8,17,29.81,23.33,25.4,34.53,18.86,3.21,95.65,6.41,2.52,3.33
1989,8,18,31.1,22.51,26.71,34.8,17.94,0.45,95.64,3.8,0.9,1.65
1989,8,19,32.19,21.91,27.09,37.51,17.33,1.08,95.45,4.61,3.09,2.5
1989,8,20,32.22,22.74,26.73,37.3,18.25,5.38,95.51,4.85,1.15,2.2
1989,8,21,32.95,22.55,27.43,38.8,18.01,1.22,95.51,4,0.51,1.19
1989,8,22,29.98,24.62,27.18,32.73,20.45,20.06,95.54,4.97,0.32,1.86
1989,8,23,27.57,24.41,25.39,30.42,20.14,44.39,95.53,6.07,2.45,3.36
1989,8,24,27.9,23.73,24.76,31.54,19.35,3.97,95.51,3.69,1.27,1.97
1989,8,25,28.1,23.69,25.12,31.26,19.29,7.78,95.58,5.05,1.19,2.27
1989,8,26,27.79,23.83,24.87,31.47,19.47,2.08,95.54,4.49,1.48,1.75
1989,8,27,26.73,24.48,24.94,29.55,20.26,72.67,95.29,5.56,1.09,2.55
1989,8,28,27.12,23.74,24.05,31.14,19.35,8.87,95.38,7.85,2.69,4.16
1989,8,29,27.64,22.3,22.96,31.84,17.7,0.87,95.56,4.21,1.82,1.91
1989,8,30,27.7,21.48,22.75,32.48,16.78,0.06,95.75,5.33,2.09,2.56
1989,8,31,28.53,20.45,22.94,33.33,15.81,1.06,95.7,5.75,0.12,2.09
1989,9,1,26.94,22.05,22.88,31.68,17.46,1.21,95.74,5.47,0.23,2.46
1989,9,2,26.55,21.75,21.8,31.78,17.09,2.54,95.84,5.23,1.56,2.68
1989,9,3,28.3,21.14,22.01,34.74,16.48,0.04,95.82,8.2,2,3.33
1989,9,4,27.19,19.82,22.58,33.53,15.14,0,95.73,10.09,7.23,5.88
1989,9,5,26.48,19.65,21.58,32.91,15.01,0,95.59,11.09,5.96,5.62
1989,9,6,26.55,20.4,21.55,32.87,15.75,0,95.63,8.45,3.84,4.38
1989,9,7,27.2,19.94,21.35,34.35,15.26,0,95.73,7.91,3.06,3.98
1989,9,8,28.17,19.28,21.41,35.43,14.65,0,95.76,9.11,2.45,3.46
1989,9,9,28.78,18.28,22.45,36.1,13.79,0,95.88,9.22,4.55,4.22
1989,9,10,28.46,15.98,21.82,36.55,11.9,0,95.86,9.4,4.94,4.5
1989,9,11,28.26,15.86,21.51,36.57,11.84,0,95.77,9.48,3.68,4.37
1989,9,12,28.5,16.8,21.12,36.02,12.57,0,95.72,8.88,2.44,3.72
1989,9,13,28.6,15.9,22.14,36.48,11.84,0,95.73,8.41,6.12,4.56
1989,9,14,28.32,15.67,21.62,36.28,11.66,0,95.84,8.39,5.2,4.36
1989,9,15,28.31,15.6,21.3,36.3,11.66,0,95.86,8.66,4.24,3.72
1989,9,16,29.19,18.23,22.61,37.02,13.98,0,95.8,6.01,1.72,2.7
1989,9,17,29.82,19.82,24.57,36.78,15.32,0.05,95.83,6.09,0.75,2.51
1989,9,18,29.96,16.64,22.57,38.11,12.45,0.01,95.81,8.2,2.21,3.46
1989,9,19,30.34,17.01,22.95,37.98,12.76,0.01,95.9,7.97,2.44,2.88
1989,9,20,31.63,17.77,24.57,38.39,13.37,0.09,96.13,5.57,0.08,1.9
1989,9,21,32.16,17.94,26.79,38.42,13.49,0.01,96.08,4.29,1.71,1.91
1989,9,22,31.44,18.71,25.15,37.11,14.16,0,95.97,5.41,1.54,2.21
1989,9,23,30.51,20.33,25.76,35.56,15.62,0.32,96.08,5.62,2.22,2.53
1989,9,24,28.37,20.04,25.01,32.3,15.32,0.56,96.11,5.29,0.66,1.44
1989,9,25,28.77,18.86,23.62,34.55,14.28,1.06,95.98,6.19,1.72,2.59
1989,9,26,27.54,10.32,21.37,35.33,8.36,0.54,96.03,4.74,1.91,2.38
1989,9,27,26.79,7.55,19.92,35.65,6.9,0,96.1,5.56,1.97,2.95
1989,9,28,27.82,7.29,20.22,36.01,6.71,0,96.13,5.1,1.72,2.09
1989,9,29,27.9,10.85,20.62,36.44,8.54,0,96.24,6.26,3.05,2.95
1989,9,30,28.44,7.37,20.62,37.19,6.77,0,96.29,5.92,2.84,2.73
1989,10,1,28.51,5.67,20.87,37.02,6.04,0,96.21,3.05,1.91,1.95
1989,10,2,28.92,6.19,21.83,37.6,6.29,0,96.18,4.11,1.62,1.88
1989,10,3,28.38,7.75,20.94,37.1,6.96,0,96.22,5.09,2.56,2.58
1989,10,4,28.01,7.53,19.81,38.08,6.84,0,96.19,7.15,3.04,3.18
1989,10,5,28.44,10.09,20.08,37.88,8.12,0,96.06,8.35,4.12,3.71
1989,10,6,28.76,11.04,21.47,37.55,8.61,0,96.16,7.16,4.18,3.66
1989,10,7,28.39,10.9,21.29,37.36,8.48,0,96.13,7.62,5.08,4.12
1989,10,8,28.29,9.24,20.87,37.54,7.63,0,96.02,7.57,4.86,3.96
1989,10,9,27.82,7.44,20.03,37.37,6.77,0,96,7.95,5.59,4.22
1989,10,10,27.89,8.76,20.37,36.98,7.39,0,96.13,8.26,3.89,4.05
1989,10,11,28.55,8.58,20.02,36.7,7.26,0,96.19,4.67,1.29,1.91
1989,10,12,27.71,8.55,19.87,36.15,7.26,0,96.34,7.25,3.12,3
1989,10,13,27.57,8.87,20.3,36.05,7.39,0,96.38,7.02,3.58,3.2
1989,10,14,27.11,5.69,20.31,35.91,5.98,0,96.29,7.09,2.88,3.24
1989,10,15,26.05,2.24,19.25,34.82,4.7,0,96.32,6.91,3.28,3.32
1989,10,16,24.87,-0.1,17.77,34.23,3.97,0.2,96.43,7.42,3.49,3.55
1989,10,17,24.66,-2.13,17.89,34.8,3.36,0,96.44,6.95,2.95,3.77
1989,10,18,24.08,-6.77,15.94,34.79,2.32,0,96.31,6.91,2.9,3.7
1989,10,19,25.97,-3.73,18.53,35.58,3.05,0,96.36,4.9,1.32,2.57
1989,10,20,25.84,-0.94,19.98,35.07,3.72,0,96.58,5.9,1.31,2.41
1989,10,21,25.26,-2.55,18.55,34.98,3.3,0,96.69,7.51,1.14,2.58
1989,10,22,25.1,-4.42,18.14,35.24,2.81,0,96.72,5.96,1.22,2.29
1989,10,23,25.18,-2.28,17.15,34.37,3.36,0,96.7,4.13,0.79,1.73
1989,10,24,24.62,0.52,17.72,33.74,4.15,0,96.69,6.34,0.91,2.14
1989,10,25,24.63,-3.03,17.55,34.37,3.11,0,96.69,6.75,2.35,2.77
1989,10,26,26.08,-1.69,19.55,34.76,3.48,0,96.7,4.91,1.25,2.03
1989,10,27,25.42,-0.77,19.29,34.36,3.72,0,96.57,7.77,0.41,2.73
1989,10,28,23.93,-2.47,16.52,33.4,3.3,0,96.52,7.51,3.21,3.28
1989,10,29,23.33,-4.34,16.26,32.81,2.87,0,96.61,7.45,2.75,3.41
1989,10,30,23.43,-4.02,16.22,32.05,2.93,0,96.77,5.25,0.49,2.11
1989,10,31,23.49,-2.4,16.87,32.83,3.36,0,96.93,5.82,0.7,2.11
1989,11,1,24.38,-6.56,15.96,33.21,2.38,0,96.92,5.02,0.26,1.85
1989,11,2,23.97,-2.92,15.32,33.84,3.17,0,96.75,5.48,2.28,3
1989,11,3,24.13,-2.7,15.87,33.51,3.23,0,96.56,7.25,4.16,3.96
1989,11,4,24.66,5.2,17.04,33.55,5.8,0.03,96.45,8.09,4.56,4.46
1989,11,5,23.71,1.43,17.9,32.21,4.46,0.05,96.53,7.84,2.7,3.67
1989,11,6,20.87,-1.23,14.48,29.37,3.66,0.08,96.79,8.75,3.91,3.81
1989,11,7,20.04,-5.69,12.85,29.48,2.56,0,97.08,8.55,3.22,3.57
1989,11,8,19.65,-7.88,12.02,29.4,2.08,0,97.11,6.59,1.23,2.63
1989,11,9,20.3,-8.18,13.73,29.8,2.08,0,96.99,6.33,1.95,2.77
1989,11,10,23.19,-6.96,16.65,31.72,2.26,0,96.77,3.98,0.12,1.23
1989,11,11,23.8,-5.42,17.59,32.37,2.56,0,96.58,4.45,0.71,1.54
1989,11,12,22.73,-4.63,15.24,32.08,2.75,0,96.69,5.32,2.77,2.8
1989,11,13,22.7,-2.06,14.82,32.43,3.36,0,96.76,5.42,1.68,2.59
1989,11,14,22.77,-1.61,15.28,33.02,3.48,0,96.69,8.59,1.86,2.99
1989,11,15,21.94,-3.4,14.9,31.38,3.05,0,96.75,8.18,3.73,3.66
1989,11,16,22.22,-3.07,16.5,31.3,3.11,0,96.85,5.58,1.91,2.72
1989,11,17,22.33,-3.44,15.88,31.26,3.05,0,96.9,4.8,1.19,2.23
1989,11,18,22.73,-4.33,14.55,32.02,2.81,0,96.81,4.91,2.17,2.62
1989,11,19,22.89,-2.83,13.47,32.53,3.17,0,96.85,5.21,1.7,2.59
1989,11,20,23.48,-0.72,16.8,33.12,3.72,0,96.9,6.57,0.55,2.88
1989,11,21,23.15,0.13,16.82,32.48,3.97,0,96.97,6.98,2.55,3.04
1989,11,22,23.72,0.69,16.33,32.21,4.15,0,96.92,4.52,1.98,2.27
1989,11,23,23.45,5.23,15.95,31.73,5.74,0,96.79,4.96,2.55,2.76
1989,11,24,22.52,4.12,17.5,30.01,5.31,0.02,96.78,7.41,1.74,3.09
1989,11,25,20.92,4.27,13.99,29.25,5.31,0.01,97.13,8.48,1.36,2.97
1989,11,26,20.32,3.19,15.76,28.03,4.94,0.2,97.28,8.16,1.58,3.34
1989,11,27,18.49,-0.13,12.25,26.65,3.91,0,97.2,7.18,3.47,3.45
1989,11,28,18.7,-1.35,13.4,26.49,3.54,0,97.22,6.73,0.98,1.97
1989,11,29,17.47,-3.64,11.3,26.23,2.99,0,97.36,6.69,3.16,2.98
1989,11,30,17.02,-3.81,10.03,26.38,2.93,0,97.52,6.61,3.5,3.22
1989,12,1,16.99,-5.48,9.76,26.05,2.56,0,97.62,7.41,0.66,2.88
1989,12,2,17.12,-5.42,9.9,26.92,2.56,0,97.58,6.66,0.62,2.54
1989,12,3,16,-8.81,9.76,25.68,1.95,0,97.47,7.44,1.01,2.55
1989,12,4,15.59,-9.96,8.55,25.6,1.77,0,97.33,6.42,1.07,2.39
1989,12,5,16.73,-11.12,9.66,25.73,1.59,0,97.23,4.56,1.27,1.97
1989,12,6,16.09,-11.52,8.8,25.07,1.53,0,97.26,4.35,0.07,2.02
1989,12,7,17.15,-9.99,8.55,26.22,1.77,0,97.09,5.49,0.82,2.28
1989,12,8,17.86,-7.46,11.77,27.12,2.2,0,97.04,6.22,2.05,2.95
1989,12,9,18.15,-7.53,9.08,27.41,2.14,0,97.07,6.08,1.38,2.12
1989,12,10,19.34,-5.12,12.15,27.41,2.69,0,96.98,3.34,0.33,1.75
1989,12,11,19.08,-2.52,11.76,27.33,3.3,0,96.98,5.01,0.48,1.91
1989,12,12,17.2,-0.27,9.69,26.33,3.85,0,97.08,6.94,1.2,2.84
1989,12,13,16.83,0.29,9.73,25.05,4.03,0,97.29,8.27,2.28,3.19
1989,12,14,17.45,-1.38,11.28,24.65,3.54,0,97.33,7.47,0.45,2.87
1989,12,15,16.69,-4.15,9.33,25.9,2.87,0,97.32,7.14,0.3,2.73
1989,12,16,16.24,-5.03,9.68,25.09,2.69,0,97.29,7.09,0.32,2.51
1989,12,17,16.86,-5.46,9.68,26.5,2.56,0,97.23,7.12,0.57,2.76
1989,12,18,18.23,-5.9,11.58,26.08,2.5,0,97.16,5.72,0.33,1.79
1989,12,19,17.78,-5.19,12.24,25.37,2.62,0,96.98,7.91,2.23,2.45
1989,12,20,15.73,-2.38,9.1,24.83,3.42,0.12,96.67,7.94,1.87,3.36
1989,12,21,15.11,3.12,8.87,23.37,4.94,0.27,96.69,7.43,2.12,3.08
1989,12,22,15.65,1.65,8.81,24.18,4.46,0.23,96.5,7.51,3.97,3.49
1989,12,23,14.01,-0.34,7.9,22.6,3.85,0.08,96.48,6.68,3.42,3.33
1989,12,24,13.45,0.07,7.31,21.58,3.97,0.16,96.76,7.37,2.09,2.84
1989,12,25,14.05,1.54,6.69,22.5,4.58,0,96.84,7.86,0.62,2.53
1989,12,26,13.12,0.51,6.72,21.28,4.09,0,96.9,8.04,3.53,3.44
1989,12,27,12.91,-0.99,5.71,21.48,3.72,0,96.93,6.02,0.61,2.4
1989,12,28,13.19,-3.02,5.48,22.05,3.17,0,97.02,5.91,1.95,2.66
1989,12,29,12.98,-5,5.19,22.4,2.69,0,97.1,7.73,1,2.91
1989,12,30,14.43,-4.11,7.98,23.78,2.93,0,96.9,7.91,3.74,3.9
1989,12,31,14.01,-3.95,7,23.45,2.93,0,96.9,7.56,2.22,2.98
1990,1,1,13.53,-5.18,6.26,23.19,2.62,0,96.89,7.73,1.34,2.97
1990,1,2,14.17,-5.67,7.54,23.03,2.56,0,96.94,7.88,0.3,2.48
1990,1,3,14.15,-6,6.9,23.11,2.44,0,97.06,7.89,1.74,3.18
1990,1,4,15.19,-6.16,7.38,25.17,2.44,0,97.18,8.12,0.79,2.59
1990,1,5,15.73,-3.3,7.95,24.87,3.05,0,97.3,7.94,0.17,2.43
1990,1,6,15.95,0.31,8.45,25.91,4.03,0,97.17,7.93,2.91,3.18
1990,1,7,15.69,1.74,7.88,25.38,4.46,0,97.23,7.75,0.36,2.7
1990,1,8,14.64,0.68,8.15,23.83,4.09,0,97.3,8.16,2.22,3.44
1990,1,9,13.73,-2.13,6.27,23.93,3.36,0,97.22,8.16,3.07,3.49
1990,1,10,15.14,-1.37,7.05,25.87,3.54,0,97.06,7.23,3.12,3.38
1990,1,11,17.12,1.9,9.35,27.15,4.52,0,97.02,7.79,4.38,3.79
1990,1,12,19.26,1.44,11.57,29.17,4.39,0,96.94,5.62,1.38,2.62
1990,1,13,19.91,0.4,13.51,28.7,4.09,0,96.68,7.36,1.11,3.14
1990,1,14,18.08,0.98,11.12,28.15,4.27,0,96.61,8.41,3.27,3.48
1990,1,15,15.66,-8.74,8.12,25.78,2.01,0,96.88,7.46,4.13,3.62
1990,1,16,17.88,-8.1,10.94,27.67,2.14,0,96.92,5.38,0.57,2.12
1990,1,17,19.59,-5.97,12.19,29.59,2.5,0,96.77,5.41,1.1,2.38
1990,1,18,19.05,-2.99,11.15,30.15,3.17,0,96.85,7.4,1.52,2.77
1990,1,19,19.01,3.52,11.11,28.32,5.07,0,96.98,8.53,4.93,4.79
1990,1,20,19.41,3.87,12.49,28.65,5.19,0,96.9,9.69,6.61,5.32
1990,1,21,20.43,4.3,13.05,29.6,5.37,0,96.78,6.72,2.65,2.99
1990,1,22,20.76,5.03,14.51,29.94,5.62,0,96.84,7.3,1.47,2.96
1990,1,23,19.4,-0.52,12.55,29.15,3.85,0,97.01,7.7,3.74,3.75
1990,1,24,18.37,-2.3,10.92,28.47,3.3,0,96.98,7.12,3.19,3.79
1990,1,25,21.05,-2.74,13.5,30.56,3.23,0,96.95,5.22,0.41,2.37
1990,1,26,22.07,-5.4,14.21,30.76,2.56,0,96.81,6.35,0.35,2.32
1990,1,27,20.44,-4.16,12.87,30.53,3.11,0,96.52,10.55,1.55,4.81
1990,1,28,17.08,-14.44,9.61,27.39,1.16,0,96.66,9.38,1.84,3.66
1990,1,29,15.47,-11.65,9.25,23.91,1.53,0,96.95,8.91,3.12,3.71
1990,1,30,15.9,-6.5,9.07,24.45,2.44,0,97.04,8.01,2.55,3.21
1990,1,31,17.62,-4.17,11.45,27.67,2.87,0,96.81,6.16,1.62,3.05
1990,2,1,16.72,-2.58,9.59,26.46,3.36,0,96.76,8.21,1.7,3.27
1990,2,2,14.98,-5.24,7.87,24.32,2.62,0,96.94,7.83,3.86,3.73
1990,2,3,15.92,-8.89,7.65,26.41,1.95,0,97.1,6.88,0.7,2.47
1990,2,4,17.01,-8.57,9.55,26.62,1.95,0,96.97,7.05,3.66,3.48
1990,2,5,19.41,-4,12.12,28.9,2.93,0,96.78,5.71,1.86,2.6
1990,2,6,20.58,-0.89,14.05,28.44,3.66,0,97,5.04,1.04,2.41
1990,2,7,19.53,-1.31,14.39,26.24,3.54,0,97.04,5.87,3.32,3.3
1990,2,8,22.29,0.08,14.98,30.09,3.97,0.03,96.81,3.85,1.11,1.88
1990,2,9,21.63,2.01,15.12,30.09,4.58,0.02,96.73,5.74,0.79,1.95
1990,2,10,20.85,2.83,14.91,28.32,4.82,0.11,96.96,5.4,2.25,2.52
1990,2,11,20.29,5.83,12.58,28.54,5.98,0.01,97.16,8.31,0.74,3.05
1990,2,12,21.49,7.05,15.98,30.44,6.47,0.71,96.92,8.95,3.55,4.01
1990,2,13,16.82,10.03,13.67,20.95,7.93,5.17,96.67,6.02,1.8,2.81
1990,2,14,16.33,5.13,10.43,24.15,5.8,0.65,96.76,7.5,1.73,2.89
1990,2,15,15.35,1.08,9.05,23.78,4.27,0.07,96.79,7.52,1.75,3.02
1990,2,16,15.28,-1.21,7.6,24.61,3.6,0.02,96.66,6.6,2,2.84
1990,2,17,17.25,-0.59,8.7,26.44,3.85,0,96.22,8.8,5.47,4.59
1990,2,18,15.83,5.76,8.45,23.6,5.98,0.91,96.24,7.87,3.04,3.83
1990,2,19,15.27,8.21,8.69,21.69,7.02,8.3,96.62,6.76,0.25,2.06
1990,2,20,16.65,7.03,11.93,22.98,6.47,0.04,96.66,6.65,2.97,3.05
1990,2,21,17.34,4.88,10.07,26.05,5.62,0,96.59,6.48,2.45,2.81
1990,2,22,18.62,3.37,10.93,26.58,5.07,0,96.41,5.86,1.38,2.52
1990,2,23,20.48,6.44,15.9,26.88,6.29,0.1,96.19,4.97,0.28,2.03
1990,2,24,19.17,7.41,11.54,26.79,6.71,0.94,96.19,7.04,2.1,3.32
1990,2,25,19.09,9.26,12.62,25.84,7.63,6.16,96.17,5.48,2.93,2.91
1990,2,26,19.4,6.48,13.17,26.6,6.35,0.82,96.22,10.01,1.89,2.42
1990,2,27,15.76,10.3,12.9,19.44,8.18,1.89,96.24,10.09,0.4,2.32
1990,2,28,16.28,10.3,10.89,23.43,8.12,18.17,96.38,6.78,1.47,2.36
1990,3,1,16.61,6.48,10.69,24.49,6.35,0.03,96.73,8.73,1.69,3.43
1990,3,2,14.61,-1.22,7.3,23.52,3.6,0,96.57,7.25,4.02,3.84
1990,3,3,17.73,-2.62,9.64,26.04,3.3,0,96.45,4.45,1.07,1.85
1990,3,4,18.83,-2.79,11.48,27.44,3.23,0,96.46,5.95,0.43,1.65
1990,3,5,17.73,-0.23,8.76,27,3.91,0,96.55,7.76,1.02,2.65
1990,3,6,17.25,-1.2,9.76,26.66,3.66,0,96.82,8.34,3.72,3.62
1990,3,7,19.07,-0.26,10.9,28.04,3.91,0,96.95,5.68,0.12,1.78
1990,3,8,21.53,-0.17,13.52,30.86,3.97,0,96.81,3.88,0.84,1.85
1990,3,9,22.5,-0.45,14.46,31.62,3.91,0,96.74,4.16,2.34,2.2
1990,3,10,23.87,-0.34,17.21,32.65,3.97,0,96.65,5.06,0.32,2.22
1990,3,11,22.22,4.41,14.08,32.66,5.49,0,96.59,6.98,1.26,2.34
1990,3,12,20.49,4.8,12.64,30.06,5.62,0,96.69,8.06,2.91,3.36
